Contract_ID,Project_ID,Project_Name,Ownership,Developer,Address,ZIP,Parcel_ID,Council_District,Unit_Type,Housing_Tenure,Development_Status,Total_Units,Affordable_Units,Total_ADA_Units,PSH_Units,MFI_20,MFI_30,MFI_40,MFI_50,MFI_60,MFI_65,MFI_70,MFI_80,MFI_100,MFI_120,Affordability_Start_Date,Affordability_Expiration_Date,Affordability_Period,FIL_Status,CAL_FIL,Date_FIL_Recorded,HDA,Private_Activity_Bonds,Affordability_Unlocked,SMART,Dev_Agreement,Density_Bonus,FIL,LIHTC,GO_Bonds_2006,GO_Bonds_2013,GO_Bonds_2018,CDBG,CIP_Funds,HOME,HTF,Project_Connect,City_Subsidy,Longitude,Latitude
358,3926,SOL,Undisclosed,Guadalupe Neighborhood Development Corporation,5908 Lux Street,78721,0204200841,3,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,06-11-2010,06-11-2040,30,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,83260.0,0.0,,0.0,-97.684435,30.259178
358,3927,SOL,Undisclosed,Guadalupe Neighborhood Development Corporation,5912 Lux Street,78721,0204200840,3,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,08-31-2010,08-31-2040,30,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,83260.0,0.0,,0.0,-97.684306,30.259173
358,3928,SOL,Undisclosed,Guadalupe Neighborhood Development Corporation,5913 Ventus Street,78721,0204200823,3,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,08-31-2010,08-31-2040,30,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,83260.0,0.0,,0.0,-97.684942,30.258237
358,3929,SOL,Undisclosed,Guadalupe Neighborhood Development Corporation,5932 Lux Steet,78721,0204200835,3,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,06-10-2010,06-10-2040,30,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,83260.0,0.0,,0.0,-97.683765,30.258916
359,3930,ACDDC - Alley Flat,Lorri Haden,Austin Community Design and Development Center,1406 Ruth Avenue,78757,0232060106,7,Single Family,Rental,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-08-2017,12-08-2022,5,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.728433,30.338875
360,3931,HPI-Domain Office,HPI Real Estate Services & Investments,Big Red Dog,10721 Domain Drive,78758,0254060119,7,Non-Residential,Non-Residential,Project Completed,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,Paid,581536.0,05-18-2018,,No,No,No,,North Burnet Gateway,Yes,,,,,,,,,,,-97.726734,30.39543
361,3932,North Shore Apartments (GWTP MDA),TCC/CVI Development Group,TC Green Water Master Developer LLC,110 San Antonio Street,78701,0105001101,9,Multifamily,Rental,Project Completed,439,50,0.0,0,0,0,0,0,0,0,0,50,0,0,09-30-2016,09-30-2057,41,,,,,No,No,No,Master Development Agreement,,No,,,,,,,,,,,-97.749563,30.265385
365,3949,Sun Chase PUD,Qualico CR LP,Qualico CR LP,Multiple Addresses,78617,0336520101,2,Multifamily,Rental,Certified/Loan Executed,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,No,PUD Development Agreement,,No,,,,,,,,,,,-97.588367,30.151357
134,3951,East 12th Street Homes,Butler Family Interests LLP,Butler Family Interests LLP,1196 Navasota Street,78702,0208060709,1,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,04-01-2016,04-01-2056,40,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.727928,30.272226
134,3952,East 12th Street Homes,Butler Family Interests LLP,Butler Family Interests LLP,1001 E 12th Street,78702,0208060622,1,Single Family,Ownership,Project Completed,13,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.729446,30.272047
366,3953,Watersedge PUD,MAK Marshall Ranch L.P.,MAK Marshall Ranch L.P.,Multiple Addresses,78617,0448180518,2,Multifamily,Rental,Certified/Loan Executed,2000,600,0.0,0,0,0,0,0,0,0,0,600,0,0,,,0,,,,,No,No,Yes,PUD Development Agreement,,No,,,,,,,,,,,-97.788086,30.124882
367,3954,Indian Hills PID,Club Deal 116 Indian Hills TX L.P.,Club Deal 116 Indian Hills TX L.P.,N F M RD 973,78724,0210500960,1,Multifamily,Rental,Certified/Loan Executed,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,No,PUD Development Agreement,,No,,,,,,,,,,,-97.590659,30.281646
368,3955,Whisper Valley PUD,Club Deal 120 Whisper Valley L.P.,Club Deal 120 Whisper Valley L.P.,Multiple Addresses,78653,0217620201,1,Single Family,Ownership,Certified/Loan Executed,6496,700,0.0,0,0,0,0,0,0,0,0,700,0,0,,,0,,,,,No,No,No,PUD Development Agreement,,No,,,,,,,,,,,-97.556562,30.29413
347,3956,Muskin Company - SF - Section 9 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,Multiple Addresses,78723,,9,Single Family,Ownership,Project Completed,17,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.700595,30.298665
370,3957,Muze Student Living,ParallelCO L.L.C. w LSD-Austin L.L.C,ParallelCO L.L.C. w LSD-Austin L.L.C,2100 Nueces Street,78705,0212011004,9,Multifamily,Rental,Project Completed,459,46,0.0,0,0,0,0,0,46,0,0,0,0,0,09-26-2019,09-26-2059,40,Paid,158273.0,09-13-2019,,No,No,Yes,,UNO - Post-2014,Yes,,,,,,,,,,,-97.744347,30.284159
371,3958,AMLI - South Shore Phase I,1620 East Riverside Drive LLC,Amli Residential,1620 E Riverside Drive,78741,0302060131,9,Multifamily,Rental,Project Completed,375,19,0.0,0,0,0,0,0,0,0,0,19,0,0,05-14-2010,05-14-2050,40,,,,,No,No,No,,Vertical Mixed Use,No,,,,,,,,,,,-97.730066,30.245117
372,3959,Amli Eastside,Riata Partners LLC,Robertson Hill Land Ltd.,1000 San Marcos Street,78702,0206050515,1,Multifamily,Rental,Affordability Period Expired,290,29,0.0,0,0,0,0,0,0,0,0,29,0,0,09-23-2016,09-23-2021,5,,,,,No,No,No,Master Development Agreement,,No,,,,,,,,,,,-97.731273,30.268964
373,3960,FLORA Apartments,FLORA Middle Fiskville LP,JCI Residential LLC,5406 Middle Fiskville Road,78751,0225101709,4,Multifamily,Rental,Project Completed,194,19,0.0,0,0,0,0,0,0,0,0,19,0,0,04-12-2019,04-12-2059,40,,,,,No,No,No,,Vertical Mixed Use,No,,,,,,,,,,,-97.714957,30.316671
374,3962,Aspen Heights,Aspen Heights,Aspen Heights,805 Nueces Street,78701,0208011301,9,Multifamily,Rental,Project Completed,196,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,Paid,868240.0,01-03-2017,,No,No,No,,Downtown Density Bonus,Yes,,,,,,,,,,,-97.747453,30.271718
377,3969,The Grove at Shoal Creek,ARG Bull Creek Ltd.,ARG Bull Creek Ltd.,45th Street & Bull Creek Road,78731,0124000509,10,Multifamily,Rental,Under Construction,1098,148,0.0,0,0,0,0,0,131,0,0,17,0,0,,,40,,,,,No,No,Yes,PUD Development Agreement,,No,,,,,,,,,,,-97.752657,30.3177
377,3970,The Grove at Shoal Creek,ARG Bull Creek Ltd.,ARG Bull Creek Ltd.,45th Street & Bull Creek Road,78731,0124000503,10,Multifamily,Ownership,Certified/Loan Executed,579,34,0.0,0,0,0,0,0,0,0,0,34,0,0,,,99,,,,,No,No,Yes,PUD Development Agreement,,No,,,,,,,,,,,-97.751778,30.317036
378,3971,The Creekview Apartment Homes,TX Creekview Austin LP,TX Creekview Austin LP,5001 Crainway Drive,78724,0226210201,1,Multifamily,Rental,Project Completed,264,264,0.0,0,0,8,0,13,243,0,0,0,0,0,12-11-2019,12-11-2024,5,,,,,No,No,Yes,,,No,4% LIHTC,,,,,,,,,,-97.658424,30.319029
380,3973,Aria Grand,Aria Grand LLC,Saigebrook Development LLC,1800 S IH 35,78704,0304040209,9,Multifamily,Rental,Project Completed,70,60,9.0,7,0,6,0,24,30,0,0,0,0,0,11-29-2019,11-29-2059,40,,,,RHDA,No,No,Yes,,,No,9% LIHTC,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,,1500000.0,-97.738133,30.240492
381,3974,Greyshire Village,Saigebrook Development LLC,Saigebrook Development LLC,3700 Payload Pass,78704,0410010442,3,Multifamily,Rental,Certified/Loan Executed,84,76,0.0,0,0,16,0,31,29,0,0,0,0,0,08-21-2020,08-21-2060,40,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.755208,30.223162
382,3975,The Guthrie II,CRP/Argyle Guthrie Owner L.P.,CRP/Argyle Guthrie Owner L.P.,3215 Gonzales Street,78702,0204140408,3,Multifamily,Rental,Project Completed,12,1,0.0,0,0,0,0,0,1,0,0,0,0,0,05-03-2019,05-03-2059,40,,,,,No,No,No,,Vertical Mixed Use,No,,,,,,,,,,,-97.704573,30.258311
383,3976,Travis Flats,Austin TCHFC-DMA Housing LLC,DMA Development Company LLC,5325 Airport Blvd,78751,0223121901,4,Multifamily,Rental,Project Completed,146,146,0.0,3,0,9,0,30,107,0,0,0,0,0,06-02-2021,06-02-2061,40,,,,,No,No,Yes,,,No,9% LIHTC,,128412.0,500000.0,1371588.0,,,,,628412.0,-97.714175,30.315125
347,3977,Standard Pacific - SF - Section 1 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4723 Ruiz Street,78723,0219160711,9,Single Family,Ownership,Project Completed,34,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.701906,30.301019
347,3978,David Weekley - SF - Section 1 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4700 Page Street,78723,0219160726,9,Single Family,Ownership,Project Completed,14,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.701505,30.300121
347,3979,Muskin Company - SF - Section 7 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3800 Tilley Street,78723,0215180301,9,Single Family,Ownership,Project Completed,17,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.6905017,30.291064
347,3980,Standard Pacific - SF - Section 7 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3120 Tom Miller Street,78723,0215180214,9,Single Family,Ownership,Project Completed,45,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.695791,30.290911
347,3981,Streetman - SF - Section 7 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3100 Tom Miller Street,78723,0215162916,9,Single Family,Ownership,Project Completed,43,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.696234,30.290561
347,3982,David Weekley - SF - Section 7 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3901 Vaughan Street,78723,0215162721,9,Single Family,Ownership,Project Completed,82,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.697486,30.291956
347,3983,Wes Peoples - SF - Section 7 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3008 Tom Miller Street,78723,0215162920,9,Single Family,Ownership,Project Completed,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.696956,30.290451
347,3984,Centerra - SF - Section 7 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2510 Moreno Street,78723,0217162118,9,Single Family,Ownership,Project Completed,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.698425,30.29363
347,3985,David Weekley - SF - Section 9 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,Multiple Addresses,78723,,9,Single Family,Ownership,Project Completed,136,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.699284,30.295684
347,3986,Cool River - SF - Section 4 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4213 Camacho Street,78723,0217130518,9,Single Family,Ownership,Project Completed,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70482,30.29491
347,3987,Durrett - SF - Section 4 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4229 Camacho Street,78723,0217130522,9,Single Family,Ownership,Project Completed,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70436,30.29533
347,3988,Freewater - SF - Section 4 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4221 Camacho Street,78723,0217130520,9,Single Family,Ownership,Project Completed,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.704668,30.295151
347,3989,Meritage - SF - Section 4 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4132 Lawless Street,78723,0217130914,9,Single Family,Ownership,Project Completed,52,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70377,30.293778
347,3990,Muskin Company - SF - Section 4 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4205 Camacho Street,78723,0217130516,9,Single Family,Ownership,Project Completed,13,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.704942,30.294629
347,3991,Saldana - SF - Section 4 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4129 Camacho Street,78723,0217130802,9,Single Family,Ownership,Project Completed,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.704933,30.293633
347,3992,Standard Pacific - SF - Section 4 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2012 Tom Miller Street,78723,0215130101,9,Single Family,Ownership,Project Completed,84,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.706789,30.292877
347,3993,David Weekley - SF - Section 4 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,1917 Zach Scott Street,78723,0217130707,9,Single Family,Ownership,Project Completed,90,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.706408,30.293921
347,3994,Meritage - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4452 Camacho Street,78723,0217160710,9,Single Family,Ownership,Project Completed,64,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.700905,30.295841
347,3995,Muskin Company - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4229 Gochman Street,78723,0217160816,9,Single Family,Ownership,Project Completed,9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.701752,30.295098
347,3996,Saldana - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4209 Gochman Street,78723,0217160814,9,Single Family,Ownership,Project Completed,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.701711,30.294736
347,3998,Streetman - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4021 Mendez Street,78723,0215161001,9,Single Family,Ownership,Project Completed,24,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.701933,30.292283
347,3999,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4123 Gochman Street,78723,,9,Single Family,Ownership,Project Completed,138,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.701869,30.292889
347,4000,AVI - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4540 Page Street,78723,0217161824,9,Single Family,Ownership,Project Completed,14,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.701424,30.298203
347,4001,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4532 Ruiz Street,78723,0217161723,9,Single Family,Ownership,Project Completed,15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.702272,30.29827
347,4002,Streetman - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4501 Mattie Street,78723,0217161701,9,Single Family,Ownership,Project Completed,58,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.702734,30.297435
347,4003,David Weekley - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4501 Page Street,78723,0217161901,9,Single Family,Ownership,Project Completed,36,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.700965,30.297452
347,4006,CalAtlantic - SF - Section 9 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4201 Berkman Drive,78723,0217162601,9,Single Family,Ownership,Certified/Loan Executed,102,60,0.0,0,0,0,0,0,0,0,0,60,0,0,,,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.700288,30.295662
347,4007,Standard Pacific - SF - Section 1 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4708 Berkman Drive,78723,0219160809,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-19-2014,12-19-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70059967,30.30060005
347,4008,Standard Pacific - SF - Section 1 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4710 Berkman Drive,78723,0219160809,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-30-2014,12-30-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70059967,30.30060005
347,4009,Standard Pacific - SF - Section 1 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4712 Berkman Drive,78723,0219160811,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-19-2014,12-19-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70069885,30.30060005
347,4010,Standard Pacific - SF - Section 1 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4713 Page Street,78723,0219160816,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-23-2014,12-23-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70110321,30.30060005
347,4011,Standard Pacific - SF - Section 1 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4711 Page Street,78723,0219160816,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-19-2014,12-19-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70110321,30.30060005
384,4012,Pathways at Goodrich Place,Housing Authority of the City of Austin,Housing Authority of the City of Austin,2126 Goodrich Avenue,78704,0401070339,5,Multifamily,Rental,Project Completed,120,110,0.0,0,0,0,0,0,110,0,0,0,0,0,04-23-2021,04-23-2026,5,,,,,No,No,Yes,,,No,9% LIHTC,,,,,,,,,,-97.773865,30.248315
303,4013,Talavera Lofts,Plaza Saltillo TOD LP,Endeavor Real Estate Group,413 Navasota Street,78702,0204052301,3,Multifamily,Rental,Project Completed,93,91,0.0,0,0,15,0,47,29,0,0,0,0,0,,,40,,,,,No,No,Yes,,Transit Oriented Development,No,,,,797921.0,,,,1000000.0,,1797921.0,-97.728944,30.26244
385,4014,Villas on Nueces,Villa Nueces LP,Villa Nueces LP,2207 Nueces Street,78705,0212010408,9,Multifamily,Rental,Project Completed,99,10,0.0,0,0,0,0,0,10,0,0,0,0,0,01-10-2020,01-10-2060,40,Paid,108000.0,01-08-2020,,No,No,Yes,,UNO - Post-2014,Yes,,,,,,,,,,,-97.743575,30.285871
321,4015,Enclave at Estancia - Phase IV (Lennar Homes),SLF III Onion Creek LP,Estancia Villas LLC,12400 Morelia Way,78652,0449150901,5,Single Family,Ownership,Certified/Loan Executed,47,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,No,No,No,PUD Development Agreement,,No,,,,,,,,,,,-97.807296,30.124392
386,4016,AVIA @ 26th,1010 W 26th LLC,1010 W 26th LLC,1010 W 26th Street,78705,0214000607,9,Multifamily,Rental,Project Completed,65,14,0.0,0,0,0,0,7,7,0,0,0,0,0,12-30-2021,12-30-2061,40,Paid,25192.0,10-05-2021,,No,No,Yes,,UNO - Post-2014,Yes,,,,,,,,,,,-97.748911,30.291257
347,4017,Standard Pacific - SF - Section 1 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4709 Page Street,78723,0219160817,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-05-2015,02-05-2016,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70120239,30.3006005
347,4018,Standard Pacific - SF - Section 1 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4723 Page Street,78723,0219160818,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-05-2014,12-05-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70120239,30.30080032
347,4019,Standard Pacific - SF - Section 1 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4721 Page Street,78723,0219160819,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-11-2014,12-11-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70110321,30.30080032
347,4020,Standard Pacific - SF - Section 1 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4719 Page Street,78723,0219160819,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-21-2014,11-21-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70110321,30.30080032
347,4021,Standard Pacific - SF - Section 1 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4726 Berkman Drive,78723,0219160824,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-21-2014,11-21-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70069885,30.30080032
347,4022,Standard Pacific - SF - Section 1 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4728 Berkman Drive,78723,0219160824,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-05-2014,12-05-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70069885,30.30080032
347,4023,Standard Pacific - SF - Section 1 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4730 Berkman Drive,78723,0219160826,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-21-2014,11-21-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70059967,30.30080032
347,4025,David Weekley - SF - Section 7 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2705 Sorin Street,78723,0215162803,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-26-2015,02-26-2016,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.6964035,30.29269981
347,4026,David Weekley - SF - Section 7 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2707 Sorin Street,78723,0215162805,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-30-2015,03-30-2016,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.69629669,30.29269981
347,4027,David Weekley - SF - Section 7 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2709 Sorin Street,78723,0215162805,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-12-2015,12-12-2016,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.69629669,30.29269981
347,4028,David Weekley - SF - Section 7 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2711 Sorin Street,78723,0215162806,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-14-2015,10-14-2016,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.69619751,30.29269981
347,4029,David Weekley - SF - Section 7 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2713 Sorin Street,78723,0215162807,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-14-2015,10-14-2016,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.69609833,30.29269981
347,4030,David Weekley - SF - Section 7 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2715 Sorin Street,78723,0215162808,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-20-2015,11-20-2016,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.69599915,30.29269981
347,4031,David Weekley - SF - Section 7 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4004 Tilley Street,78723,0215180116,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,06-30-2015,06-30-2016,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.69539642,30.29229927
